Z,N,A,B_k_p,B_k_n,B_k_tot,dB_k,f_p,f_n,partial_idx,S_dom,coul_idx,BindingEnergy,E_exp,E_pred,Residual
52,77,129,510,1190,1700,-680,0.09090909090909091,0.19230769230769232,0.045246711330627416,7,378.85714285714283,1087.524264,1087.524264,1080.2957277147098,-7.228536285290147
52,78,130,510,1226,1736,-716,0.09090909090909091,0.23076923076923078,0.06151890067973985,7,378.85714285714283,1095.94322,1095.94322,1088.397624533123,-7.545595466877103
52,79,131,510,1262,1772,-752,0.09090909090909091,0.2692307692307692,0.08074966991050907,7,378.85714285714283,1101.872942,1101.872942,1096.4495048216097,-5.423437178390259
52,80,132,510,1298,1808,-788,0.09090909090909091,0.3076923076923077,0.10293901902293512,7,378.85714285714283,1109.942308,1109.942308,1104.4513685801696,-5.490939419830283
52,81,133,510,1334,1844,-824,0.09090909090909091,0.34615384615384615,0.12808694801701792,7,378.85714285714283,1115.763139,1115.763139,1112.4032158088028,-3.35992319119714
52,82,134,510,1370,1880,-860,0.09090909090909091,0.38461538461538464,0.1561934568927576,7,378.85714285714283,1123.275564,1123.275564,1120.3050465075094,-2.9705174924906714
52,83,135,510,1406,1916,-896,0.09090909090909091,0.4230769230769231,0.18725854565015404,7,378.85714285714283,1126.773248,1126.773248,1128.156860676289,1.3836126762889762
52,84,136,510,1442,1952,-932,0.09090909090909091,0.46153846153846156,0.22128221428920733,7,378.85714285714283,1131.444615,1131.444615,1135.958658315142,4.514043315141862
52,85,137,510,1478,1988,-968,0.09090909090909091,0.5,0.25826446280991733,7,378.85714285714283,1134.653536,1134.653536,1143.7104394240682,9.056903424068196
52,86,138,510,1514,2024,-1004,0.09090909090909091,0.5384615384615384,0.29820529121228423,7,378.85714285714283,1139.092029,1139.092029,1151.412204003068,12.320175003068016
52,87,139,510,1550,2060,-1040,0.09090909090909091,0.5769230769230769,0.34110469949630784,7,378.85714285714283,1142.030817,1142.030817,1159.0639520521408,17.03313505214078
52,88,140,510,1586,2096,-1076,0.09090909090909091,0.6153846153846154,0.3869626876619884,7,378.85714285714283,1146.404105,1146.404105,1166.6656835712865,20.261578571286464
52,89,141,510,1622,2132,-1112,0.09090909090909091,0.6538461538461539,0.43577925570932563,7,378.85714285714283,1149.175224,1149.175224,1174.2173985605061,25.042174560506055
52,90,142,510,1658,2168,-1148,0.09090909090909091,0.6923076923076923,0.4875544036383197,7,378.85714285714283,1153.418103,1153.418103,1181.7190970197985,28.30099401979851
53,55,108,535,585,1120,-50,0.13636363636363635,0.22727272727272727,0.07024793388429751,6,459.3333333333333,883.063917,883.063917,912.2425132152134,29.178596215213474
53,56,109,535,610,1145,-75,0.13636363636363635,0.2727272727272727,0.09297520661157023,6,459.3333333333333,895.88586,895.88586,920.3796360720171,24.493776072017113
53,57,110,535,635,1170,-100,0.13636363636363635,0.3181818181818182,0.11983471074380164,6,459.3333333333333,906.733035,906.733035,928.446901130824,21.713866130824044
53,58,111,535,660,1195,-125,0.13636363636363635,0.36363636363636365,0.15082644628099173,6,459.3333333333333,919.396624,919.396624,936.444308391634,17.047684391633993
53,59,112,535,685,1220,-150,0.13636363636363635,0.4090909090909091,0.18595041322314051,6,459.3333333333333,929.619698,929.619698,944.3718578544472,14.7521598544472
53,60,113,535,710,1245,-175,0.13636363636363635,0.45454545454545453,0.2252066115702479,6,459.3333333333333,941.72439,941.72439,952.2295495192634,10.50515951926343
53,61,114,535,735,1270,-200,0.13636363636363635,0.5,0.26859504132231404,6,459.3333333333333,951.463087,951.463087,960.0173833860829,8.55429638608291
53,62,115,535,760,1295,-225,0.13636363636363635,0.5454545454545454,0.3161157024793388,6,459.3333333333333,963.195182,963.195182,967.7353594549056,4.5401774549055745
53,63,116,535,785,1320,-250,0.13636363636363635,0.5909090909090909,0.36776859504132237,6,459.3333333333333,972.365667,972.365667,975.3834777257314,3.0178107257313513
53,64,117,535,810,1345,-275,0.13636363636363635,0.6363636363636364,0.42355371900826444,6,459.3333333333333,983.315306,983.315306,982.9617381985602,-0.3535678014397945
53,65,118,535,835,1370,-300,0.13636363636363635,0.6818181818181818,0.48347107438016523,6,459.3333333333333,991.638131,991.638131,990.4701408733924,-1.1679901266076058
53,66,119,535,860,1395,-325,0.13636363636363635,0.7272727272727273,0.5475206611570248,6,459.3333333333333,1002.690235,1002.690235,997.9086857502277,-4.781549249772297
53,67,120,535,885,1420,-350,0.13636363636363635,0.7727272727272727,0.6157024793388429,6,459.3333333333333,1010.884514,1010.884514,1005.277372829066,-5.6071411709339145
53,68,121,535,910,1445,-375,0.13636363636363635,0.8181818181818182,0.6880165289256199,6,459.3333333333333,1021.454103,1021.454103,1012.5762021099077,-8.877900890092292
53,69,122,535,935,1470,-400,0.13636363636363635,0.8636363636363636,0.7644628099173554,6,459.3333333333333,1029.314907,1029.314907,1019.8051735927523,-9.509733407247609
53,70,123,535,960,1495,-425,0.13636363636363635,0.9090909090909091,0.8450413223140495,6,459.3333333333333,1039.243629,1039.243629,1026.9642872776003,-12.27934172239975
53,71,124,535,985,1520,-450,0.13636363636363635,0.9545454545454546,0.9297520661157026,6,459.3333333333333,1046.743572,1046.743572,1034.0535431644514,-12.690028835548674
53,72,125,535,1010,1545,-475,0.13636363636363635,1.0,1.0185950413223142,6,459.3333333333333,1056.293454,1056.293454,1041.0729412533055,-15.220512746694567
53,73,126,535,1046,1581,-511,0.13636363636363635,0.038461538461538464,0.02007433126314245,7,393.7142857142857,1063.438032,1063.438032,1053.113765518422,-10.324266481577979
53,74,127,535,1082,1617,-547,0.13636363636363635,0.07692307692307693,0.024512201085627655,7,393.7142857142857,1072.581504,1072.581504,1061.4157284565422,-11.165775543457812
53,75,128,535,1118,1653,-583,0.13636363636363635,0.11538461538461539,0.03190865078976967,7,393.7142857142857,1079.407418,1079.407418,1069.6676748647358,-9.739743135264234
53,76,129,535,1154,1689,-619,0.13636363636363635,0.15384615384615385,0.04226368037556849,7,393.7142857142857,1088.240702,1088.240702,1077.8696047430028,-10.371097256997245
53,77,130,535,1190,1725,-655,0.13636363636363635,0.19230769230769232,0.05557728984302411,7,393.7142857142857,1094.740592,1094.740592,1086.0215180913428,-8.719073908657265
53,78,131,535,1226,1761,-691,0.13636363636363635,0.23076923076923078,0.07184947919213654,7,393.7142857142857,1103.324049,1103.324049,1094.1234149097563,-9.200634090243739
53,79,132,535,1262,1797,-727,0.13636363636363635,0.2692307692307692,0.09108024842290575,7,393.7142857142857,1109.652731,1109.652731,1102.1752951982428,-7.47743580175711
53,80,133,535,1298,1833,-763,0.13636363636363635,0.3076923076923077,0.1132695975353318,7,393.7142857142857,1117.900105,1117.900105,1110.1771589568027,-7.722946043197226
53,81,134,535,1334,1869,-799,0.13636363636363635,0.34615384615384615,0.13841752652941464,7,393.7142857142857,1124.042302,1124.042302,1118.129006185436,-5.9132958145639805
53,82,135,535,1370,1905,-835,0.13636363636363635,0.38461538461538464,0.16652403540515429,7,393.7142857142857,1131.952475,1131.952475,1126.0308368841424,-5.921638115857604
53,83,136,535,1406,1941,-871,0.13636363636363635,0.4230769230769231,0.19758912416255073,7,393.7142857142857,1135.729608,1135.729608,1133.8826510529223,-1.8469569470778424
53,84,137,535,1442,1977,-907,0.13636363636363635,0.46153846153846156,0.23161279280160402,7,393.7142857142857,1140.808038,1140.808038,1141.684448691775,0.8764106917751633
53,85,138,535,1478,2013,-943,0.13636363636363635,0.5,0.26859504132231404,7,393.7142857142857,1144.681114,1144.681114,1149.4362298007013,4.755115800701333
53,86,139,535,1514,2049,-979,0.13636363636363635,0.5384615384615384,0.3085358697246809,7,393.7142857142857,1149.296591,1149.296591,1157.137994379701,7.841403379700978
53,87,140,535,1550,2085,-1015,0.13636363636363635,0.5769230769230769,0.3514352780087045,7,393.7142857142857,1152.598662,1152.598662,1164.7897424287737,12.191080428773603
53,88,141,535,1586,2121,-1051,0.13636363636363635,0.6153846153846154,0.3972932661743851,7,393.7142857142857,1157.297973,1157.297973,1172.3914739479198,15.093500947919892
53,89,142,535,1622,2157,-1087,0.13636363636363635,0.6538461538461539,0.44610983422172235,7,393.7142857142857,1160.3858,1160.3858,1179.943188937139,19.557388937138967
53,90,143,535,1658,2193,-1123,0.13636363636363635,0.6923076923076923,0.49788498215071636,7,393.7142857142857,1164.833608,1164.833608,1187.4448873964318,22.611279396431883
53,91,144,535,1694,2229,-1159,0.13636363636363635,0.7307692307692307,0.5526187099613672,7,393.7142857142857,1167.744451,1167.744451,1194.8965693257976,27.152118325797574
54,56,110,560,610,1170,-50,0.18181818181818182,0.2727272727272727,0.10743801652892561,6,477.0,897.315745,897.315745,926.6014523928682,29.285707392868176
54,57,111,560,635,1195,-75,0.18181818181818182,0.3181818181818182,0.13429752066115702,6,477.0,908.041826,908.041826,934.668717451675,26.626891451674965
54,58,112,560,660,1220,-100,0.18181818181818182,0.36363636363636365,0.1652892561983471,6,477.0,921.664854,921.664854,942.6661247124849,21.00127071248494
54,59,113,560,685,1245,-125,0.18181818181818182,0.4090909090909091,0.2004132231404959,6,477.0,931.869298,931.869298,950.593674175298,18.72437617529806
54,60,114,560,710,1270,-150,0.18181818181818182,0.45454545454545453,0.23966942148760328,6,477.0,944.812335,944.812335,958.4513658401144,13.639030840114401
54,61,115,560,735,1295,-175,0.18181818181818182,0.5,0.2830578512396694,6,477.0,954.383363,954.383363,966.239199706934,11.855836706933928
54,62,116,560,760,1320,-200,0.18181818181818182,0.5454545454545454,0.33057851239669417,6,477.0,966.925858,966.925858,973.9571757757566,7.031317775756634
54,63,117,560,785,1345,-225,0.18181818181818182,0.5909090909090909,0.38223140495867775,6,477.0,976.096343,976.096343,981.6052940465822,5.508951046582183
54,64,118,560,810,1370,-250,0.18181818181818182,0.6363636363636364,0.4380165289256198,6,477.0,987.884327,987.884327,989.1835545194112,1.2992275194112608
54,65,119,560,835,1395,-275,0.18181818181818182,0.6818181818181818,0.4979338842975206,6,477.0,996.905773,996.905773,996.6919571942435,-0.21381580575643966
54,66,120,560,860,1420,-300,0.18181818181818182,0.7272727272727273,0.5619834710743802,6,477.0,1008.144175,1008.144175,1004.1305020710786,-4.013672928921437
54,67,121,560,885,1445,-325,0.18181818181818182,0.7727272727272727,0.6301652892561983,6,477.0,1016.927159,1016.927159,1011.4991891499171,-5.427969850082832
54,68,122,560,910,1470,-350,0.18181818181818182,0.8181818181818182,0.7024793388429753,6,477.0,1027.640199,1027.640199,1018.7980184307586,-8.84218056924135
54,69,123,560,935,1495,-375,0.18181818181818182,0.8636363636363636,0.7789256198347108,6,477.0,1035.785108,1035.785108,1026.0269899136033,-9.758118086396735
54,70,124,560,960,1520,-400,0.18181818181818182,0.9090909090909091,0.8595041322314049,6,477.0,1046.255214,1046.255214,1033.1861035984514,-13.069110401548642
54,71,125,560,985,1545,-425,0.18181818181818182,0.9545454545454546,0.944214876033058,6,477.0,1053.858553,1053.858553,1040.2753594853023,-13.583193514697768
54,72,126,560,1010,1570,-450,0.18181818181818182,1.0,1.0330578512396693,6,477.0,1063.913213,1063.913213,1047.2947575741566,-16.618455425843422
54,73,127,560,1046,1606,-486,0.18181818181818182,0.038461538461538464,0.034537141180497825,7,408.85714285714283,1071.135943,1071.135943,1058.8272455962663,-12.308697403733731
54,74,128,560,1082,1642,-522,0.18181818181818182,0.07692307692307693,0.038975011002983034,7,408.85714285714283,1080.743858,1080.743858,1067.1292085343866,-13.614649465613411
54,75,129,560,1118,1678,-558,0.18181818181818182,0.11538461538461539,0.04637146070712504,7,408.85714285714283,1087.65165,1087.65165,1075.3811549425805,-12.270495057419566
54,76,130,560,1154,1714,-594,0.18181818181818182,0.15384615384615385,0.05672649029292386,7,408.85714285714283,1096.90746,1096.90746,1083.5830848208473,-13.32437517915264
54,77,131,560,1190,1750,-630,0.18181818181818182,0.19230769230769232,0.07004009976037948,7,408.85714285714283,1103.512609,1103.512609,1091.7349981691873,-11.777610830812819
54,78,132,560,1226,1786,-666,0.18181818181818182,0.23076923076923078,0.08631228910949192,7,408.85714285714283,1112.447799,1112.447799,1099.8368949876005,-12.610904012399487
54,79,133,560,1262,1822,-702,0.18181818181818182,0.2692307692307692,0.10554305834026113,7,408.85714285714283,1118.887608,1118.887608,1107.8887752760875,-10.998832723912528
54,80,134,560,1298,1858,-738,0.18181818181818182,0.3076923076923077,0.12773240745268719,7,408.85714285714283,1127.435389,1127.435389,1115.8906390346474,-11.544749965352594
54,81,135,560,1334,1894,-774,0.18181818181818182,0.34615384615384615,0.15288033644677002,7,408.85714285714283,1133.818377,1133.818377,1123.8424862632805,-9.97589073671952
54,82,136,560,1370,1930,-810,0.18181818181818182,0.38461538461538464,0.18098684532250967,7,408.85714285714283,1141.877589,1141.877589,1131.7443169619871,-10.13327203801282
54,83,137,560,1406,1966,-846,0.18181818181818182,0.4230769230769231,0.2120519340799061,7,408.85714285714283,1145.90343,1145.90343,1139.5961311307667,-6.307298869233364
54,84,138,560,1442,2002,-882,0.18181818181818182,0.46153846153846156,0.2460756027189594,7,408.85714285714283,1151.714015,1151.714015,1147.3979287696197,-4.316086230380279
54,85,139,560,1478,2038,-918,0.18181818181818182,0.5,0.2830578512396694,7,408.85714285714283,1155.316958,1155.316958,1155.149709878546,-0.16724812145412216
54,86,140,560,1514,2074,-954,0.18181818181818182,0.5384615384615384,0.32299867964203627,7,408.85714285714283,1160.730726,1160.730726,1162.8514744575455,2.12074845754546
54,87,141,560,1550,2110,-990,0.18181818181818182,0.5769230769230769,0.3658980879260599,7,408.85714285714283,1164.135261,1164.135261,1170.5032225066184,6.367961506618485
54,88,142,560,1586,2146,-1026,0.18181818181818182,0.6153846153846154,0.4117560760917405,7,408.85714285714283,1169.365524,1169.365524,1178.1049540257643,8.73943002576425
54,89,143,560,1622,2182,-1062,0.18181818181818182,0.6538461538461539,0.4605726441390777,7,408.85714285714283,1172.60239,1172.60239,1185.6566690149837,13.05427901498365
54,90,144,560,1658,2218,-1098,0.18181818181818182,0.6923076923076923,0.5123477920680717,7,408.85714285714283,1177.56252,1177.56252,1193.1583674742765,15.595847474276525
54,91,145,560,1694,2254,-1134,0.18181818181818182,0.7307692307692307,0.5670815198787226,7,408.85714285714283,1180.566512,1180.566512,1200.610049403642,20.04353740364195
54,92,146,560,1730,2290,-1170,0.18181818181818182,0.7692307692307693,0.6247738275710304,7,408.85714285714283,1185.256509,1185.256509,1208.0117148030813,22.755205803081253
54,93,147,560,1766,2326,-1206,0.18181818181818182,0.8076923076923077,0.6854247151449949,7,408.85714285714283,1188.008998,1188.008998,1215.3633636725936,27.35436567259353
55,57,112,585,635,1220,-50,0.22727272727272727,0.3181818181818182,0.15289256198347106,6,495.0,907.226809,907.226809,940.8878147236054,33.6610057236054
55,58,113,585,660,1245,-75,0.22727272727272727,0.36363636363636365,0.18388429752066116,6,495.0,920.691483,920.691483,948.8852219844154,28.193738984415404
55,59,114,585,685,1270,-100,0.22727272727272727,0.4090909090909091,0.21900826446280994,6,495.0,931.669067,931.669067,956.8127714472286,25.143704447228515
55,60,115,585,710,1295,-125,0.22727272727272727,0.45454545454545453,0.25826446280991733,6,495.0,944.844978,944.844978,964.6704631120449,19.82548511204493
55,61,116,585,735,1320,-150,0.22727272727272727,0.5,0.30165289256198347,6,495.0,955.738728,955.738728,972.4582969788644,16.719568978864345
55,62,117,585,760,1345,-175,0.22727272727272727,0.5454545454545454,0.3491735537190082,6,495.0,967.787531,967.787531,980.1762730476869,12.388742047686947
55,63,118,585,785,1370,-200,0.22727272727272727,0.5909090909090909,0.4008264462809918,6,495.0,977.801018,977.801018,987.8243913185128,10.023373318512768
55,64,119,585,810,1395,-225,0.22727272727272727,0.6363636363636364,0.45661157024793386,6,495.0,989.769712,989.769712,995.4026517913419,5.632939791341869
55,65,120,585,835,1420,-250,0.22727272727272727,0.6818181818181818,0.5165289256198347,6,495.0,999.418054,999.418054,1002.9110544661738,3.4930004661738394
55,66,121,585,860,1445,-275,0.22727272727272727,0.7272727272727273,0.5805785123966942,6,495.0,1010.744017,1010.744017,1010.3495993430091,-0.3944176569908677
55,67,122,585,885,1470,-300,0.22727272727272727,0.7727272727272727,0.6487603305785123,6,495.0,1019.804586,1019.804586,1017.7182864218474,-2.086299578152534
55,68,123,585,910,1495,-325,0.22727272727272727,0.8181818181818182,0.7210743801652894,6,495.0,1030.793348,1030.793348,1025.0171157026891,-5.7762322973107985
55,69,124,585,935,1520,-350,0.22727272727272727,0.8636363636363636,0.7975206611570248,6,495.0,1039.557701,1039.557701,1032.246087185534,-7.311613814466
55,70,125,585,960,1545,-375,0.22727272727272727,0.9090909090909091,0.8780991735537189,6,495.0,1049.97732,1049.97732,1039.4052008703818,-10.572119129618159
55,71,126,585,985,1570,-400,0.22727272727272727,0.9545454545454546,0.962809917355372,6,495.0,1058.306666,1058.306666,1046.494456757233,-11.81220924276704
55,72,127,585,1010,1595,-425,0.22727272727272727,1.0,1.0516528925619835,6,495.0,1068.268921,1068.268921,1053.513854846087,-14.755066153913049
55,73,128,585,1046,1631,-461,0.22727272727272727,0.038461538461538464,0.05313218250281187,7,424.2857142857143,1076.03285,1076.03285,1064.5284153753223,-11.504434624677742
55,74,129,585,1082,1667,-497,0.22727272727272727,0.07692307692307693,0.05757005232529708,7,424.2857142857143,1085.673739,1085.673739,1072.830378313443,-12.843360686557162
55,75,130,585,1118,1703,-533,0.22727272727272727,0.11538461538461539,0.06496650202943909,7,424.2857142857143,1093.14611,1093.14611,1081.0823247216363,-12.063785278363639
55,76,131,585,1154,1739,-569,0.22727272727272727,0.15384615384615385,0.07532153161523791,7,424.2857142857143,1102.378074,1102.378074,1089.2842545999033,-13.093819400096663
55,77,132,585,1190,1775,-605,0.22727272727272727,0.19230769230769232,0.08863514108269352,7,424.2857142857143,1109.545846,1109.545846,1097.436167948243,-12.109678051756873
55,78,133,585,1226,1811,-641,0.22727272727272727,0.23076923076923078,0.10490733043180596,7,424.2857142857143,1118.532827,1118.532827,1105.5380647666568,-12.994762233343181
55,79,134,585,1262,1847,-677,0.22727272727272727,0.2692307692307692,0.12413809966257518,7,424.2857142857143,1125.424876,1125.424876,1113.5899450551435,-11.834930944856524
55,80,135,585,1298,1883,-713,0.22727272727272727,0.3076923076923077,0.14632744877500123,7,424.2857142857143,1134.186435,1134.186435,1121.5918088137032,-12.594626186296864
55,81,136,585,1334,1919,-749,0.22727272727272727,0.34615384615384615,0.17147537776908406,7,424.2857142857143,1141.015143,1141.015143,1129.5436560423366,-11.471486957663501
55,82,137,585,1370,1955,-785,0.22727272727272727,0.38461538461538464,0.1995818866448237,7,424.2857142857143,1149.293257,1149.293257,1137.445486741043,-11.847770258957098
55,83,138,585,1406,1991,-821,0.22727272727272727,0.4230769230769231,0.23064697540222015,7,424.2857142857143,1153.7066,1153.7066,1145.2973009098228,-8.409299090177228
55,84,139,585,1442,2027,-857,0.22727272727272727,0.46153846153846156,0.26467064404127344,7,424.2857142857143,1159.591704,1159.591704,1153.0990985486758,-6.4926054513241525
55,85,140,585,1478,2063,-893,0.22727272727272727,0.5,0.30165289256198347,7,424.2857142857143,1164.012499,1164.012499,1160.850879657602,-3.1616193423978984
55,86,141,585,1514,2099,-929,0.22727272727272727,0.5384615384615384,0.3415937209643503,7,424.2857142857143,1169.506376,1169.506376,1168.5526442366015,-0.9537317633985367
55,87,142,585,1550,2135,-965,0.22727272727272727,0.5769230769230769,0.3844931292483739,7,424.2857142857143,1173.620709,1173.620709,1176.2043922856742,2.5836832856741694
55,88,143,585,1586,2171,-1001,0.22727272727272727,0.6153846153846154,0.4303511174140545,7,424.2857142857143,1178.86215,1178.86215,1183.8061238048203,4.943973804820416
55,89,144,585,1622,2207,-1037,0.22727272727272727,0.6538461538461539,0.47916768546139177,7,424.2857142857143,1182.555448,1182.555448,1191.3578387940397,8.802390794039638
55,90,145,585,1658,2243,-1073,0.22727272727272727,0.6923076923076923,0.5309428333903858,7,424.2857142857143,1187.496949,1187.496949,1198.8595372533323,11.362588253332206
55,91,146,585,1694,2279,-1109,0.22727272727272727,0.7307692307692307,0.5856765612010366,7,424.2857142857143,1191.125042,1191.125042,1206.311219182698,15.186177182698202
55,92,147,585,1730,2315,-1145,0.22727272727272727,0.7692307692307693,0.6433688688933444,7,424.2857142857143,1195.749834,1195.749834,1213.7128845821371,17.963050582137157
55,93,148,585,1766,2351,-1181,0.22727272727272727,0.8076923076923077,0.704019756467309,7,424.2857142857143,1199.126424,1199.126424,1221.0645334516496,21.938109451649552
55,94,149,585,1802,2387,-1217,0.22727272727272727,0.8461538461538461,0.7676292239229302,7,424.2857142857143,1203.639437,1203.639437,1228.3661657912353,24.726728791235246
55,95,150,585,1838,2423,-1253,0.22727272727272727,0.8846153846153846,0.8341972712602083,7,424.2857142857143,1206.820413,1206.820413,1235.6177816008942,28.797368600894288
55,96,151,585,1874,2459,-1289,0.22727272727272727,0.9230769230769231,0.9037238984791434,7,424.2857142857143,1211.137812,1211.137812,1242.8193808806266,31.681568880626628
56,58,114,610,660,1270,-50,0.2727272727272727,0.36363636363636365,0.20661157024793386,6,513.3333333333334,922.018903,922.018903,955.1016002074253,33.082697207425326
56,59,115,610,685,1295,-75,0.2727272727272727,0.4090909090909091,0.24173553719008267,6,513.3333333333334,933.098952,933.098952,963.0291496702386,29.9301976702385
56,60,116,610,710,1320,-100,0.2727272727272727,0.45454545454545453,0.28099173553719003,6,513.3333333333334,946.787185,946.787185,970.8868413350548,24.09965633505476
56,61,117,610,735,1345,-125,0.2727272727272727,0.5,0.3243801652892562,6,513.3333333333334,957.485321,957.485321,978.6746752018742,21.189354201874153
56,62,118,610,760,1370,-150,0.2727272727272727,0.5454545454545454,0.3719008264462809,6,513.3333333333334,970.605342,970.605342,986.3926512706969,15.787309270696937
56,63,119,610,785,1395,-175,0.2727272727272727,0.5909090909090909,0.4235537190082645,6,513.3333333333334,980.902935,980.902935,994.0407695415228,13.137834541522807
56,64,120,610,810,1420,-200,0.2727272727272727,0.6363636363636364,0.47933884297520657,6,513.3333333333334,993.631729,993.631729,1001.6190300143517,7.987301014351715
56,65,121,610,835,1445,-225,0.2727272727272727,0.6818181818181818,0.5392561983471074,6,513.3333333333334,1003.156182,1003.156182,1009.1274326891838,5.971250689183876
56,66,122,610,860,1470,-250,0.2727272727272727,0.7272727272727273,0.6033057851239669,6,513.3333333333334,1015.167725,1015.167725,1016.565977566019,1.3982525660189822
56,67,123,610,885,1495,-275,0.2727272727272727,0.7727272727272727,0.671487603305785,6,513.3333333333334,1024.552454,1024.552454,1023.9346646448574,-0.6177893551424631
56,68,124,610,910,1520,-300,0.2727272727272727,0.8181818181818182,0.7438016528925621,6,513.3333333333334,1036.128057,1036.128057,1031.2334939256991,-4.894563074300777
56,69,125,610,935,1545,-325,0.2727272727272727,0.8636363636363636,0.8202479338842975,6,513.3333333333334,1044.635318,1044.635318,1038.4624654085437,-6.172852591456376
56,70,126,610,960,1570,-350,0.2727272727272727,0.9090909090909091,0.9008264462809916,6,513.3333333333334,1055.851365,1055.851365,1045.6215790933918,-10.229785906608186
56,71,127,610,985,1595,-375,0.2727272727272727,0.9545454545454546,0.9855371900826447,6,513.3333333333334,1064.038192,1064.038192,1052.7108349802427,-11.3273570197573
56,72,128,610,1010,1620,-400,0.2727272727272727,1.0,1.0743801652892562,6,513.3333333333334,1074.727944,1074.727944,1059.730233069097,-14.99771093090294
56,73,129,610,1046,1656,-436,0.2727272727272727,0.038461538461538464,0.07585945523008458,7,440.0,1082.45927,1082.45927,1070.21727485559,-12.241995144410112
56,74,130,610,1082,1692,-472,0.2727272727272727,0.07692307692307693,0.0802973250525698,7,440.0,1092.732645,1092.732645,1078.51923779371,-14.213407206289958
56,75,131,610,1118,1728,-508,0.2727272727272727,0.11538461538461539,0.0876937747567118,7,440.0,1100.225508,1100.225508,1086.771184201904,-13.454323798096084
56,76,132,610,1154,1764,-544,0.2727272727272727,0.15384615384615385,0.09804880434251062,7,440.0,1110.043382,1110.043382,1094.9731140801705,-15.070267919829575
56,77,133,610,1190,1800,-580,0.2727272727272727,0.19230769230769232,0.11136241380996625,7,440.0,1117.23351,1117.23351,1103.1250274285107,-14.108482571489276
56,78,134,610,1226,1836,-616,0.2727272727272727,0.23076923076923078,0.12763460315907868,7,440.0,1126.701142,1126.701142,1111.2269242469242,-15.474217753075663
56,79,135,610,1262,1872,-652,0.2727272727272727,0.2692307692307692,0.1468653723898479,7,440.0,1133.6733,1133.6733,1119.2788045354107,-14.394495464589227
56,80,136,610,1298,1908,-688,0.2727272727272727,0.3076923076923077,0.16905472150227396,7,440.0,1142.781375,1142.781375,1127.2806682939708,-15.500706706029177
56,81,137,610,1334,1944,-724,0.2727272727272727,0.34615384615384615,0.19420265049635677,7,440.0,1149.687397,1149.687397,1135.2325155226038,-14.454881477396157
56,82,138,610,1370,1980,-760,0.2727272727272727,0.38461538461538464,0.22230915937209644,7,440.0,1158.298985,1158.298985,1143.1343462213104,-15.16463877868955
56,83,139,610,1406,2016,-796,0.2727272727272727,0.4230769230769231,0.2533742481294929,7,440.0,1163.022516,1163.022516,1150.9861603900902,-12.036355609909833
56,84,140,610,1442,2052,-832,0.2727272727272727,0.46153846153846156,0.28739791676854615,7,440.0,1169.450682,1169.450682,1158.7879580289432,-10.662723971056721
56,85,141,610,1478,2088,-868,0.2727272727272727,0.5,0.3243801652892562,7,440.0,1173.975804,1173.975804,1166.5397391378694,-7.436064862130479
56,86,142,610,1514,2124,-904,0.2727272727272727,0.5384615384615384,0.364320993691623,7,440.0,1180.145014,1180.145014,1174.241503716869,-5.903510283131027
56,87,143,610,1550,2160,-940,0.2727272727272727,0.5769230769230769,0.40722040197564663,7,440.0,1184.332935,1184.332935,1181.8932517659416,-2.4396832340582932
56,88,144,610,1586,2196,-976,0.2727272727272727,0.6153846153846154,0.4530783901413272,7,440.0,1190.240395,1190.240395,1189.494983285088,-0.745411714912052
56,89,145,610,1622,2232,-1012,0.2727272727272727,0.6538461538461539,0.5018949581886645,7,440.0,1194.604369,1194.604369,1197.0466982743071,2.4423292743072125
56,90,146,610,1658,2268,-1048,0.2727272727272727,0.6923076923076923,0.5536701061176585,7,440.0,1199.704224,1199.704224,1204.5483967335997,4.844172733599635
56,91,147,610,1694,2304,-1084,0.2727272727272727,0.7307692307692307,0.6084038339283093,7,440.0,1204.161347,1204.161347,1212.0000786629655,7.838731662965529
56,92,148,610,1730,2340,-1120,0.2727272727272727,0.7692307692307693,0.6660961416206171,7,440.0,1208.795454,1208.795454,1219.4017440624048,10.606290062404696
56,93,149,610,1766,2376,-1156,0.2727272727272727,0.8076923076923077,0.7267470291945817,7,440.0,1212.414233,1212.414233,1226.753392931917,14.339159931917038
56,94,150,610,1802,2412,-1192,0.2727272727272727,0.8461538461538461,0.7903564966502029,7,440.0,1217.542032,1217.542032,1234.0550252715027,16.512993271502637
56,95,151,610,1838,2448,-1228,0.2727272727272727,0.8846153846153846,0.856924543987481,7,440.0,1220.881362,1220.881362,1241.3066410811618,20.42527908116176
56,96,152,610,1874,2484,-1264,0.2727272727272727,0.9230769230769231,0.9264511712064161,7,440.0,1225.729713,1225.729713,1248.5082403608938,22.778527360893804
56,97,153,610,1910,2520,-1300,0.2727272727272727,0.9615384615384616,0.9989363783070077,7,440.0,1228.72439,1228.72439,1255.6598231106993,26.93543311069925
57,60,117,635,710,1345,-75,0.3181818181818182,0.45454545454545453,0.30785123966942146,6,532.0,946.316821,946.316821,977.100500509144,30.783679509144008
57,61,118,635,735,1370,-100,0.3181818181818182,0.5,0.3512396694214876,6,532.0,957.592483,957.592483,984.8883343759636,27.295851375963593
57,62,119,635,760,1395,-125,0.3181818181818182,0.5454545454545454,0.39876033057851235,6,532.0,970.861544,970.861544,992.6063104447863,21.744766444786364
